status_id,created_at,screen_name,text,source,favorite_count,retweet_count
x1173707701299363840,9/16/19 21:18,ewarren,"Honored to have you sing the National Anthem at today’s event. Together, we’re going to build a better future for your family and for every immigrant family living in this country. #WarrenNYC https://t.co/utp5Kmv2Li",Twitter Web App,1626,240
x1173704268509065216,9/16/19 21:04,ewarren,"The power to authorize the use of American military force belongs to Congress—not to the president, and definitely not to the Saudi royal family.",Twitter Web App,49597,9849
x1173689085736755205,9/16/19 20:04,ewarren,We need to break the grip that big donors have on our government—and one of the best ways to do that is with public financing for elections. I hope New York takes this important step. https://t.co/SaOHXRxQ1b,Twitter Web App,2442,537
x1173680742376902656,9/16/19 19:31,ewarren,"Hispanic and Latinx Americans fighting for big, structural change have transformed their communities and our country—and we are stronger for their contributions. This #LatinxHeritageMonth, we recognize and celebrate their achievements.",Twitter Web App,2198,397
x1173676913740734464,9/16/19 19:15,ewarren,"great stuff from @ewarren who correctly notes that, while Trump IS the most corrupt president ever, he’s really just exploiting a system that was already broken. big, structural reforms are needed to fix our democracy and they need to go deeper than Trump. https://t.co/TcUCRG3wCB",Twitter Web App,0,305
x1173676256572911619,9/16/19 19:13,ewarren,"“Big oil companies conceal climate studies, fund bought-and-paid-for climate denial research, bury regulators in shady, bad-faith pseudoscience, &amp; buy out Congress to make sure nothing like a #GreenNewDeal ever sees the light of day.”—@ewarren https://t.co/dCu0mywFFR",Twitter Web App,0,290
x1173640864461185024,9/16/19 16:52,ewarren,What cheering in the Quiet Car looks like. Thanks @WorkingFamilies! https://t.co/kuPZlWBlbp,Twitter Media Studio,34840,2814
x1173615930934538241,9/16/19 15:13,ewarren,"Grateful for @WorkingFamilies endorsement today. Together, we're going to make the big, structural change we need so that government works for all of us—not just the wealthy and well-connected. https://t.co/AF9YNuUR19",Twitter Web App,5407,916
x1173552322296930304,9/16/19 11:00,ewarren,"Together, we can root out the corruption in Washington. We can make big, structural changes that will restore our trust in government. And when I’m President, that’s exactly what I plan to do.",Twitter Web App,3039,318
x1173552321311268864,9/16/19 11:00,ewarren,"That’s not all. I've also released plans to make sure that no president is above the law, to tackle defense contractor coziness at the Pentagon, and to expand oversight, transparency, and enforcement for all contractors hired by the federal government.",Twitter Web App,2740,274
x1173552320233295873,9/16/19 11:00,ewarren,We'll fix our criminal laws to make sure we can hold corrupt officials accountable. And we'll ensure that our federal agencies and courts work for the people. That includes holding our federal judiciary—including the Supreme Court—to the highest ethical standards.,Twitter Web App,635,116
x1173552319289602049,9/16/19 11:00,ewarren,"We'll end lobbying as we know it, strengthening our lobbying laws and helping to break the grip that lobbyists have on our government. The voices of corporations and powerful interests shouldn’t be the only voices influencing government—but that’s exactly what’s happened.",Twitter Web App,621,124
x1173552318031290368,9/16/19 11:00,ewarren,"We'll start by strengthening public integrity rules for federal officials in every branch of government, rooting out financial conflicts of interest, and slamming shut the revolving door between government and industry.",Twitter Web App,559,93
x1173552316911407106,9/16/19 11:00,ewarren,My plan lays out the most sweeping set of anti-corruption reforms since Watergate—nearly one hundred proposals. The goal is simple: Take power away from the wealthy and the well-connected and put it back where it belongs—in the hands of the people.,Twitter Web App,605,126
x1173552315674107904,9/16/19 11:00,ewarren,"But these problems didn’t start with Trump. On issue after issue, widely popular policies are blocked because corporations and billionaires use their money and influence to stop any progress. To fix it, we’ll need big, structural change to fundamentally transform our government.",Twitter Web App,565,114
x1173552314499702784,9/16/19 11:00,ewarren,"The Trump administration is the most corrupt of our lifetimes. Trump is a walking conflict of interest, and many of his cabinet secretaries are no better. His Supreme Court Justices were hand-picked by right-wing extremist groups, and some of his donors are now ambassadors.",Twitter Web App,756,224
x1173552313149140993,9/16/19 11:00,ewarren,"In 2019, just 17% of Americans trusted government to do the right thing. Why? Because our government works great for the wealthy and well-connected, but not for everyone else. That’s corruption, plain and simple—and I’ve got a plan to fight back. https://t.co/V7PRuuY0Yh",Twitter Web App,7974,2014
x1173414043677339651,9/16/19 1:51,ewarren,"Auto workers deserve good wages, comprehensive benefits, and economic security. I stand with @UAW as they strike to get what they deserve, and urge GM to come to the table and negotiate in good faith. https://t.co/VRmL7VzSzt",Twitter Web App,3805,954
x1173367268346126339,9/15/19 22:45,ewarren,"Grateful to be a part of the @MassDems convention yesterday. Serving the people of Massachusetts is an incredible honor. In 2020, we're going to dream big, fight hard, and elect Democrats up and down the ticket—in Massachusetts and everywhere in our country. #ActionAgendaCon2019 https://t.co/UjDYv9i1Dx",Twitter Media Studio,1656,322
x1173349286739947520,9/15/19 21:34,ewarren,"@ArabellaRenee @IsabellaCadena6 Grateful down to my toes for your hard work, Ara. But please do your homework!",Twitter Web App,120,10
x1173346962369695744,9/15/19 21:24,ewarren,"Elizabeth Warren knows what it is to fight for yourself and to not give up.
 
You know where she stands.
 
You know who she stands up to.
 
You know who she’s going to stand by. https://t.co/w6NCrLNCZV",Twitter Web App,0,358
x1173341840445255685,9/15/19 21:04,ewarren,"Carole Robertson
Addie Mae Collins
Cynthia Wesley 
Denise McNair 
Sept. 15, 1963
16th Street Baptist Church https://t.co/OpVguFNBXa",Twitter Web App,0,8128
x1173328074647187457,9/15/19 20:09,ewarren,"Tomorrow, September 16th, I’ll be in New York City to tell the story of how working women organized to change the course of history after the Triangle Shirtwaist Factory fire. I hope to see you there: https://t.co/tVK8xMeNon #WarrenNYC https://t.co/ShC9TC75i7",Twitter Media Studio,5201,1483
x1173321433256202240,9/15/19 19:43,ewarren,"Massachusetts is so proud of you, Ruth. Thank you for being my guest last night at the Congressional Black Caucus Dinner! https://t.co/V9rpLv9DDA",Twitter Web App,3998,403
x1173290967773982722,9/15/19 17:42,ewarren,"Last year the Kavanaugh nomination was rammed through the Senate without a thorough examination of the allegations against him. Confirmation is not exoneration, and these newest revelations are disturbing. Like the man who appointed him, Kavanaugh should be impeached.",Twitter Web App,152541,31903
x1173242847354601473,9/15/19 14:31,ewarren,".@janicero is doing an incredible job leading @IAforWarren, and I'm grateful down to my toes to have her on #TeamWarren! https://t.co/p9SiBhgDTr",Twitter Web App,2819,410
x1172952738893836288,9/14/19 19:18,ewarren,"Woo-hoo! I love seeing Massachusetts ready to dream big, fight hard, and elect Democrats up and down the ballot in 2020. #ActionAgendaCon2019 https://t.co/xvWk345Lnv",Twitter Web App,4838,663
x1172947875095044096,9/14/19 18:59,ewarren,"Thank you, Massachusetts! If we dream big and fight hard together, we can win in 2020. https://t.co/dxWP0X2pZB",Twitter Web App,2537,301
x1172913202004398082,9/14/19 16:41,ewarren,Amazon needs to answer for the dangerous and unfair conditions that too many of their delivery drivers are forced to work under. https://t.co/JHwDONKnpq,Twitter Web App,3213,728
x1172901949290758145,9/14/19 15:56,ewarren,I'm heartsick for Bee Love Slater and her loved ones. The murder of Black trans women is a crisis—and we have to act now to stop it. https://t.co/1eS3ju1H5Q,Twitter Web App,21612,4289
x1172884753273491457,9/14/19 14:48,ewarren,It’s also another reason why we need to #BreakUpBigTech. Amazon's anti-competitive merger with Whole Foods isn't just bad for consumers—it's bad for employees. https://t.co/xm19NnWn6Z,Twitter Web App,2991,541
x1172884749737701379,9/14/19 14:48,ewarren,"Jeff Bezos committed to providing his employees ""important benefits""—right before Whole Foods cut health care benefits for hundreds of employees.

This is exactly why we need #MedicareForAll. https://t.co/sa5MMD7wuf",Twitter Web App,12289,3808
x1172663945934659584,9/14/19 0:10,ewarren,"Giant corporations don’t get to ruin the water for everyone else because it increases their profitability. When I’m president, I’ll reinstate the clean water rule to protect our streams and wetlands—and the drinking water they provide. https://t.co/XHtEOHX5T4",Twitter Web App,11873,3138
x1172653719114190850,9/13/19 23:30,ewarren,"Keep fighting, @DebButlerHD18. Democracy depends on all of us being willing to speak out. #WeWillNotYield https://t.co/FSl3QfZIXn",Twitter Web App,11631,2734
x1172642004238557184,9/13/19 22:43,ewarren,"This is appalling. We must use every tool at our disposal to end the HIV epidemic. That means funding research, reducing transmission rates, and ensuring that those living with HIV get the care that they need. https://t.co/CibmgUl73p https://t.co/Fzkz0wzwkZ",Twitter Web App,3234,923
x1172624855512047617,9/13/19 21:35,ewarren,"I know what’s broken in our country, and I’m in this fight to fix it.",Twitter Web App,50853,5187
x1172618580095115265,9/13/19 21:10,ewarren,"Public defenders are under-resourced, overworked, and overwhelmed. My plan to reform our criminal justice system will empower our public defenders and make sure they have the resources they need. https://t.co/XgwsW5rRvV",Twitter Web App,5943,1631
x1172602828415803392,9/13/19 20:07,ewarren,"That's why I'm fighting for #MedicareForAll. So that people like @AdyBarkan get the care they need. So that Rachael doesn't have to spend hours on hold, filling out forms, and fighting to get Ady's care covered. And Ady can enjoy the time he has left with his family.",Twitter Web App,1476,185
x1172602826566131713,9/13/19 20:07,ewarren,@AdyBarkan The basic profit model of an insurance company is to bring in as much money as they can in premiums and pay out as little as possible in health care coverage. We like our doctors and our nurses—but I've never met anyone who actually likes their insurance company.,Twitter Web App,1834,343
